Date,Year,Month,DayOfWeek,Total_Beds,Occupied_Beds,Flu_Cases,Emergencies,Staff_Available
2023-04-04,2023,4,Tuesday,1800,1198,302,454,223
2023-04-05,2023,4,Wednesday,1800,1386,495,331,129
2023-04-06,2023,4,Thursday,1800,1348,145,427,107
2023-04-07,2023,4,Friday,1800,1692,255,278,197
2023-04-08,2023,4,Saturday,1800,1535,461,584,156
2023-04-09,2023,4,Sunday,1800,1377,226,559,210
2023-04-10,2023,4,Monday,1800,1557,235,362,172
2023-04-11,2023,4,Tuesday,1800,1526,360,366,214
2023-04-12,2023,4,Wednesday,1800,1152,379,458,119
2023-04-13,2023,4,Thursday,1800,1733,454,416,124
2023-04-14,2023,4,Friday,1800,1205,488,485,118
2023-04-15,2023,4,Saturday,1800,1454,12,579,104
2023-04-16,2023,4,Sunday,1800,1272,209,345,174
2023-04-17,2023,4,Monday,1800,1235,228,457,227
2023-04-18,2023,4,Tuesday,1800,1739,396,465,171
2023-04-19,2023,4,Wednesday,1800,1520,99,239,254
2023-04-20,2023,4,Thursday,1800,1677,30,150,139
2023-04-21,2023,4,Friday,1800,1725,385,267,125
2023-04-22,2023,4,Saturday,1800,1500,15,250,126
2023-04-23,2023,4,Sunday,1800,1116,136,534,289
2023-04-24,2023,4,Monday,1800,1385,328,187,182
2023-04-25,2023,4,Tuesday,1800,1343,165,307,227
2023-04-26,2023,4,Wednesday,1800,1583,458,476,277
2023-04-27,2023,4,Thursday,1800,1394,309,368,269
2023-04-28,2023,4,Friday,1800,1063,439,288,256
2023-04-29,2023,4,Saturday,1800,1716,469,583,266
2023-04-30,2023,4,Sunday,1800,1720,480,282,287
2023-05-01,2023,5,Monday,1800,1071,99,153,268
2023-05-02,2023,5,Tuesday,1800,1788,108,215,132
2023-05-03,2023,5,Wednesday,1800,1273,342,217,196
2023-05-04,2023,5,Thursday,1800,1319,172,359,210
2023-05-05,2023,5,Friday,1800,1337,236,241,115
2023-05-06,2023,5,Saturday,1800,1365,161,460,122
2023-05-07,2023,5,Sunday,1800,1494,392,200,234
2023-05-08,2023,5,Monday,1800,1606,215,465,125
2023-05-09,2023,5,Tuesday,1800,1165,263,221,195
2023-05-10,2023,5,Wednesday,1800,1543,262,110,111
2023-05-11,2023,5,Thursday,1800,1010,291,447,171
2023-05-12,2023,5,Friday,1800,1300,273,399,232
2023-05-13,2023,5,Saturday,1800,1728,2,468,205
2023-05-14,2023,5,Sunday,1800,1101,27,270,216
2023-05-15,2023,5,Monday,1800,1424,325,334,296
2023-05-16,2023,5,Tuesday,1800,1391,491,466,276
2023-05-17,2023,5,Wednesday,1800,1778,427,412,125
2023-05-18,2023,5,Thursday,1800,1213,148,125,232
2023-05-19,2023,5,Friday,1800,1690,27,244,121
2023-05-20,2023,5,Saturday,1800,1087,487,184,112
2023-05-21,2023,5,Sunday,1800,1552,309,516,255
2023-05-22,2023,5,Monday,1800,1400,437,263,260
2023-05-23,2023,5,Tuesday,1800,1587,64,369,206
2023-05-24,2023,5,Wednesday,1800,1045,355,433,122
2023-05-25,2023,5,Thursday,1800,1671,20,134,196
2023-05-26,2023,5,Friday,1800,1462,251,494,117
2023-05-27,2023,5,Saturday,1800,1591,234,536,216
2023-05-28,2023,5,Sunday,1800,1309,226,504,129
2023-05-29,2023,5,Monday,1800,1085,12,307,125
2023-05-30,2023,5,Tuesday,1800,1091,312,337,243
2023-05-31,2023,5,Wednesday,1800,1659,48,192,138
2023-06-01,2023,6,Thursday,1800,1672,121,272,260
2023-06-02,2023,6,Friday,1800,1713,23,264,253
2023-06-03,2023,6,Saturday,1800,1241,25,324,275
2023-06-04,2023,6,Sunday,1800,1001,172,420,292
2023-06-05,2023,6,Monday,1800,1224,155,457,265
2023-06-06,2023,6,Tuesday,1800,1744,119,205,229
2023-06-07,2023,6,Wednesday,1800,1588,81,146,212
2023-06-08,2023,6,Thursday,1800,1115,99,280,233
2023-06-09,2023,6,Friday,1800,1665,156,289,145
2023-06-10,2023,6,Saturday,1800,1102,16,489,149
2023-06-11,2023,6,Sunday,1800,1193,67,472,265
2023-06-12,2023,6,Monday,1800,1165,43,419,205
2023-06-13,2023,6,Tuesday,1800,1089,60,186,245
2023-06-14,2023,6,Wednesday,1800,1685,122,316,254
2023-06-15,2023,6,Thursday,1800,1121,92,106,268
2023-06-16,2023,6,Friday,1800,1142,195,482,171
2023-06-17,2023,6,Saturday,1800,1105,73,529,173
2023-06-18,2023,6,Sunday,1800,1427,152,415,116
2023-06-19,2023,6,Monday,1800,1304,66,268,289
2023-06-20,2023,6,Tuesday,1800,1316,110,429,256
2023-06-21,2023,6,Wednesday,1800,1634,1,237,285
2023-06-22,2023,6,Thursday,1800,1008,88,490,169
2023-06-23,2023,6,Friday,1800,1773,176,535,249
2023-06-24,2023,6,Saturday,1800,1072,197,546,105
2023-06-25,2023,6,Sunday,1800,1358,25,410,125
2023-06-26,2023,6,Monday,1800,1222,199,407,266
2023-06-27,2023,6,Tuesday,1800,1415,98,260,239
2023-06-28,2023,6,Wednesday,1800,1552,26,100,198
2023-06-29,2023,6,Thursday,1800,1369,88,335,241
2023-06-30,2023,6,Friday,1800,1715,145,410,121
2023-07-01,2023,7,Saturday,1800,1263,181,170,150
2023-07-02,2023,7,Sunday,1800,1689,0,348,250
2023-07-03,2023,7,Monday,1800,1317,188,317,275
2023-07-04,2023,7,Tuesday,1800,1083,102,359,298
2023-07-05,2023,7,Wednesday,1800,1317,130,100,203
2023-07-06,2023,7,Thursday,1800,1110,195,170,277
2023-07-07,2023,7,Friday,1800,1250,40,399,188
2023-07-08,2023,7,Saturday,1800,1382,164,344,240
2023-07-09,2023,7,Sunday,1800,1006,50,447,237
2023-07-10,2023,7,Monday,1800,1458,14,107,282
2023-07-11,2023,7,Tuesday,1800,1083,7,352,108
2023-07-12,2023,7,Wednesday,1800,1207,37,391,178
2023-07-13,2023,7,Thursday,1800,1389,113,343,151
2023-07-14,2023,7,Friday,1800,1313,82,335,229
2023-07-15,2023,7,Saturday,1800,1021,55,454,252
2023-07-16,2023,7,Sunday,1800,1409,174,472,112
2023-07-17,2023,7,Monday,1800,1514,102,131,150
2023-07-18,2023,7,Tuesday,1800,1126,137,433,285
2023-07-19,2023,7,Wednesday,1800,1699,101,476,133
2023-07-20,2023,7,Thursday,1800,1013,77,245,134
2023-07-21,2023,7,Friday,1800,1011,176,344,230
2023-07-22,2023,7,Saturday,1800,1086,168,167,219
2023-07-23,2023,7,Sunday,1800,1523,82,520,286
2023-07-24,2023,7,Monday,1800,1536,29,146,169
2023-07-25,2023,7,Tuesday,1800,1300,4,350,275
2023-07-26,2023,7,Wednesday,1800,1242,118,286,291
2023-07-27,2023,7,Thursday,1800,1121,198,130,246
2023-07-28,2023,7,Friday,1800,1146,30,474,166
2023-07-29,2023,7,Saturday,1800,1566,179,244,202
2023-07-30,2023,7,Sunday,1800,1749,22,280,172
2023-07-31,2023,7,Monday,1800,1355,47,403,215
2023-08-01,2023,8,Tuesday,1800,1684,108,138,232
2023-08-02,2023,8,Wednesday,1800,1732,39,231,166
2023-08-03,2023,8,Thursday,1800,1630,5,129,238
2023-08-04,2023,8,Friday,1800,1308,37,358,220
2023-08-05,2023,8,Saturday,1800,1694,168,448,193
2023-08-06,2023,8,Sunday,1800,1287,99,355,295
2023-08-07,2023,8,Monday,1800,1306,26,165,296
2023-08-08,2023,8,Tuesday,1800,1593,68,207,228
2023-08-09,2023,8,Wednesday,1800,1722,56,367,190
2023-08-10,2023,8,Thursday,1800,1661,16,321,191
2023-08-11,2023,8,Friday,1800,1548,70,446,162
2023-08-12,2023,8,Saturday,1800,1351,46,204,128
2023-08-13,2023,8,Sunday,1800,1311,78,264,111
2023-08-14,2023,8,Monday,1800,1058,109,280,176
2023-08-15,2023,8,Tuesday,1800,1642,12,354,140
2023-08-16,2023,8,Wednesday,1800,1713,138,352,229
2023-08-17,2023,8,Thursday,1800,1754,123,356,136
2023-08-18,2023,8,Friday,1800,1034,108,542,272
2023-08-19,2023,8,Saturday,1800,1444,89,584,275
2023-08-20,2023,8,Sunday,1800,1092,85,252,123
2023-08-21,2023,8,Monday,1800,1206,91,189,198
2023-08-22,2023,8,Tuesday,1800,1352,23,336,249
2023-08-23,2023,8,Wednesday,1800,1331,72,489,199
2023-08-24,2023,8,Thursday,1800,1724,3,169,238
2023-08-25,2023,8,Friday,1800,1158,112,280,157
2023-08-26,2023,8,Saturday,1800,1023,45,440,273
2023-08-27,2023,8,Sunday,1800,1403,17,399,128
2023-08-28,2023,8,Monday,1800,1515,42,185,262
2023-08-29,2023,8,Tuesday,1800,1731,160,118,242
2023-08-30,2023,8,Wednesday,1800,1363,92,200,159
2023-08-31,2023,8,Thursday,1800,1381,102,194,194
2023-09-01,2023,9,Friday,1800,1531,123,433,141
2023-09-02,2023,9,Saturday,1800,1151,9,582,142
2023-09-03,2023,9,Sunday,1800,1561,72,213,173
2023-09-04,2023,9,Monday,1800,1688,186,348,276
2023-09-05,2023,9,Tuesday,1800,1607,30,132,291
2023-09-06,2023,9,Wednesday,1800,1616,155,328,259
2023-09-07,2023,9,Thursday,1800,1419,59,111,163
2023-09-08,2023,9,Friday,1800,1249,130,282,101
2023-09-09,2023,9,Saturday,1800,1116,117,577,251
2023-09-10,2023,9,Sunday,1800,1511,182,321,165
2023-09-11,2023,9,Monday,1800,1739,13,492,265
2023-09-12,2023,9,Tuesday,1800,1577,185,345,130
2023-09-13,2023,9,Wednesday,1800,1334,142,431,214
2023-09-14,2023,9,Thursday,1800,1417,1,346,125
2023-09-15,2023,9,Friday,1800,1773,23,239,128
2023-09-16,2023,9,Saturday,1800,1294,63,336,294
2023-09-17,2023,9,Sunday,1800,1754,198,418,177
2023-09-18,2023,9,Monday,1800,1370,99,289,124
2023-09-19,2023,9,Tuesday,1800,1185,113,216,147
2023-09-20,2023,9,Wednesday,1800,1245,23,370,164
2023-09-21,2023,9,Thursday,1800,1636,154,357,280
2023-09-22,2023,9,Friday,1800,1267,164,373,166
2023-09-23,2023,9,Saturday,1800,1642,90,556,189
2023-09-24,2023,9,Sunday,1800,1236,166,348,245
2023-09-25,2023,9,Monday,1800,1529,190,373,236
2023-09-26,2023,9,Tuesday,1800,1551,25,358,137
2023-09-27,2023,9,Wednesday,1800,1020,64,234,186
2023-09-28,2023,9,Thursday,1800,1736,119,270,248
2023-09-29,2023,9,Friday,1800,1793,3,367,164
2023-09-30,2023,9,Saturday,1800,1519,156,460,248
2023-10-01,2023,10,Sunday,1800,1099,16,349,126
2023-10-02,2023,10,Monday,1800,1751,58,463,205
2023-10-03,2023,10,Tuesday,1800,1477,89,194,222
2023-10-04,2023,10,Wednesday,1800,1598,491,477,297
2023-10-05,2023,10,Thursday,1800,1297,198,110,143
2023-10-06,2023,10,Friday,1800,1525,361,237,199
2023-10-07,2023,10,Saturday,1800,1333,440,579,127
2023-10-08,2023,10,Sunday,1800,1001,25,393,272
2023-10-09,2023,10,Monday,1800,1374,24,295,116
2023-10-10,2023,10,Tuesday,1800,1292,393,468,226
2023-10-11,2023,10,Wednesday,1800,1552,300,197,222
2023-10-12,2023,10,Thursday,1800,1317,338,192,267
2023-10-13,2023,10,Friday,1800,1501,266,267,230
2023-10-14,2023,10,Saturday,1800,1380,460,371,175
2023-10-15,2023,10,Sunday,1800,1622,180,614,293
2023-10-16,2023,10,Monday,1800,1013,455,233,145
2023-10-17,2023,10,Tuesday,1800,1503,359,124,257
2023-10-18,2023,10,Wednesday,1800,1230,67,284,168
2023-10-19,2023,10,Thursday,1800,1083,494,184,236
2023-10-20,2023,10,Friday,1800,1129,350,258,184
2023-10-21,2023,10,Saturday,1800,1742,411,486,110
2023-10-22,2023,10,Sunday,1800,1144,458,369,168
2023-10-23,2023,10,Monday,1800,1027,490,450,198
2023-10-24,2023,10,Tuesday,1800,1065,320,497,190
2023-10-25,2023,10,Wednesday,1800,1162,48,266,293
2023-10-26,2023,10,Thursday,1800,1228,174,323,258
2023-10-27,2023,10,Friday,1800,1260,51,412,260
2023-10-28,2023,10,Saturday,1800,1448,101,392,266
2023-10-29,2023,10,Sunday,1800,1423,215,360,193
2023-10-30,2023,10,Monday,1800,1459,437,364,273
2023-10-31,2023,10,Tuesday,1800,1675,187,249,264
2023-11-01,2023,11,Wednesday,1800,1300,56,314,214
2023-11-02,2023,11,Thursday,1800,1302,46,296,287
2023-11-03,2023,11,Friday,1800,1286,158,278,130
2023-11-04,2023,11,Saturday,1800,1394,488,281,110
2023-11-05,2023,11,Sunday,1800,1009,173,503,186
2023-11-06,2023,11,Monday,1800,1706,241,350,220
2023-11-07,2023,11,Tuesday,1800,1629,281,394,229
2023-11-08,2023,11,Wednesday,1800,1269,240,477,204
2023-11-09,2023,11,Thursday,1800,1591,369,370,126
2023-11-10,2023,11,Friday,1800,1604,4,358,101
2023-11-11,2023,11,Saturday,1800,1777,83,607,202
2023-11-12,2023,11,Sunday,1800,1360,307,582,200
2023-11-13,2023,11,Monday,1800,1256,360,438,120
2023-11-14,2023,11,Tuesday,1800,1132,458,365,157
2023-11-15,2023,11,Wednesday,1800,1275,247,447,232
2023-11-16,2023,11,Thursday,1800,1775,53,128,279
2023-11-17,2023,11,Friday,1800,1682,160,263,272
2023-11-18,2023,11,Saturday,1800,1512,433,210,184
2023-11-19,2023,11,Sunday,1800,1312,421,582,192
2023-11-20,2023,11,Monday,1800,1575,410,210,119
2023-11-21,2023,11,Tuesday,1800,1283,225,393,160
2023-11-22,2023,11,Wednesday,1800,1120,14,176,137
2023-11-23,2023,11,Thursday,1800,1106,223,448,247
2023-11-24,2023,11,Friday,1800,1686,60,306,124
2023-11-25,2023,11,Saturday,1800,1203,121,282,229
2023-11-26,2023,11,Sunday,1800,1164,276,555,220
2023-11-27,2023,11,Monday,1800,1304,45,107,259
2023-11-28,2023,11,Tuesday,1800,1496,452,221,125
2023-11-29,2023,11,Wednesday,1800,1631,389,439,297
2023-11-30,2023,11,Thursday,1800,1555,293,274,268
2023-12-01,2023,12,Friday,1800,1155,305,537,166
2023-12-02,2023,12,Saturday,1800,1366,329,334,100
2023-12-03,2023,12,Sunday,1800,1718,536,234,150
2023-12-04,2023,12,Monday,1800,1619,357,144,104
2023-12-05,2023,12,Tuesday,1800,1250,575,235,112
2023-12-06,2023,12,Wednesday,1800,1333,430,442,246
2023-12-07,2023,12,Thursday,1800,1641,507,115,239
2023-12-08,2023,12,Friday,1800,1510,290,530,147
2023-12-09,2023,12,Saturday,1800,1292,592,439,252
2023-12-10,2023,12,Sunday,1800,1019,221,230,156
2023-12-11,2023,12,Monday,1800,1281,489,415,214
2023-12-12,2023,12,Tuesday,1800,1796,309,433,134
2023-12-13,2023,12,Wednesday,1800,1000,248,432,175
2023-12-14,2023,12,Thursday,1800,1118,328,426,193
2023-12-15,2023,12,Friday,1800,1034,272,192,104
2023-12-16,2023,12,Saturday,1800,1197,539,501,121
2023-12-17,2023,12,Sunday,1800,1484,252,337,202
2023-12-18,2023,12,Monday,1800,1756,555,325,284
2023-12-19,2023,12,Tuesday,1800,1058,579,377,274
2023-12-20,2023,12,Wednesday,1800,1160,367,212,281
2023-12-21,2023,12,Thursday,1800,1690,244,100,230
2023-12-22,2023,12,Friday,1800,1205,592,459,223
2023-12-23,2023,12,Saturday,1800,1011,304,449,152
2023-12-24,2023,12,Sunday,1800,1489,349,355,258
2023-12-25,2023,12,Monday,1800,1275,345,299,168
2023-12-26,2023,12,Tuesday,1800,1692,403,468,203
2023-12-27,2023,12,Wednesday,1800,1241,561,405,260
2023-12-28,2023,12,Thursday,1800,1215,498,111,299
2023-12-29,2023,12,Friday,1800,1250,366,564,277
2023-12-30,2023,12,Saturday,1800,1125,400,348,115
2023-12-31,2023,12,Sunday,1800,1216,333,397,215
2024-01-01,2024,1,Monday,1800,1305,410,467,175
2024-01-02,2024,1,Tuesday,1800,1796,247,433,208
2024-01-03,2024,1,Wednesday,1800,1184,325,476,138
2024-01-04,2024,1,Thursday,1800,1038,438,378,188
2024-01-05,2024,1,Friday,1800,1222,206,351,273
2024-01-06,2024,1,Saturday,1800,1183,471,302,211
2024-01-07,2024,1,Sunday,1800,1494,584,224,146
2024-01-08,2024,1,Monday,1800,1426,570,117,271
2024-01-09,2024,1,Tuesday,1800,1177,236,289,236
2024-01-10,2024,1,Wednesday,1800,1427,410,240,227
2024-01-11,2024,1,Thursday,1800,1293,364,142,277
2024-01-12,2024,1,Friday,1800,1150,324,563,176
2024-01-13,2024,1,Saturday,1800,1383,536,468,287
2024-01-14,2024,1,Sunday,1800,1637,391,361,114
2024-01-15,2024,1,Monday,1800,1307,417,414,135
2024-01-16,2024,1,Tuesday,1800,1335,413,418,162
2024-01-17,2024,1,Wednesday,1800,1745,261,191,168
2024-01-18,2024,1,Thursday,1800,1374,527,278,268
2024-01-19,2024,1,Friday,1800,1007,580,205,173
2024-01-20,2024,1,Saturday,1800,1340,360,330,123
2024-01-21,2024,1,Sunday,1800,1128,265,348,148
2024-01-22,2024,1,Monday,1800,1775,485,210,245
2024-01-23,2024,1,Tuesday,1800,1668,438,236,106
2024-01-24,2024,1,Wednesday,1800,1351,219,331,103
2024-01-25,2024,1,Thursday,1800,1357,387,319,189
2024-01-26,2024,1,Friday,1800,1516,281,313,296
2024-01-27,2024,1,Saturday,1800,1494,562,534,159
2024-01-28,2024,1,Sunday,1800,1085,401,411,154
2024-01-29,2024,1,Monday,1800,1174,331,422,115
2024-01-30,2024,1,Tuesday,1800,1192,236,491,128
2024-01-31,2024,1,Wednesday,1800,1310,331,105,250
2024-02-01,2024,2,Thursday,1800,1118,276,379,113
2024-02-02,2024,2,Friday,1800,1217,288,342,178
2024-02-03,2024,2,Saturday,1800,1426,452,486,276
2024-02-04,2024,2,Sunday,1800,1413,543,432,132
2024-02-05,2024,2,Monday,1800,1113,393,124,252
2024-02-06,2024,2,Tuesday,1800,1144,375,247,120
2024-02-07,2024,2,Wednesday,1800,1537,232,217,244
2024-02-08,2024,2,Thursday,1800,1647,257,437,122
2024-02-09,2024,2,Friday,1800,1302,400,594,156
2024-02-10,2024,2,Saturday,1800,1743,227,492,285
2024-02-11,2024,2,Sunday,1800,1587,234,247,241
2024-02-12,2024,2,Monday,1800,1344,324,400,192
2024-02-13,2024,2,Tuesday,1800,1000,593,469,119
2024-02-14,2024,2,Wednesday,1800,1146,520,274,257
2024-02-15,2024,2,Thursday,1800,1286,241,418,118
2024-02-16,2024,2,Friday,1800,1653,284,279,280
2024-02-17,2024,2,Saturday,1800,1052,592,281,202
2024-02-18,2024,2,Sunday,1800,1303,387,336,283
2024-02-19,2024,2,Monday,1800,1068,310,348,176
2024-02-20,2024,2,Tuesday,1800,1360,470,302,250
2024-02-21,2024,2,Wednesday,1800,1601,524,246,289
2024-02-22,2024,2,Thursday,1800,1219,304,134,132
2024-02-23,2024,2,Friday,1800,1703,519,486,117
2024-02-24,2024,2,Saturday,1800,1574,240,235,172
2024-02-25,2024,2,Sunday,1800,1584,414,456,260
2024-02-26,2024,2,Monday,1800,1160,270,113,259
2024-02-27,2024,2,Tuesday,1800,1680,255,473,288
2024-02-28,2024,2,Wednesday,1800,1088,435,144,281
2024-02-29,2024,2,Thursday,1800,1687,480,315,116
2024-03-01,2024,3,Friday,1800,1780,304,460,118
2024-03-02,2024,3,Saturday,1800,1584,589,421,169
2024-03-03,2024,3,Sunday,1800,1756,574,223,219
2024-03-04,2024,3,Monday,1800,1588,361,474,200
2024-03-05,2024,3,Tuesday,1800,1158,390,313,133
2024-03-06,2024,3,Wednesday,1800,1488,208,250,183
2024-03-07,2024,3,Thursday,1800,1323,259,374,252
2024-03-08,2024,3,Friday,1800,1609,580,509,295
2024-03-09,2024,3,Saturday,1800,1380,504,234,173
2024-03-10,2024,3,Sunday,1800,1101,424,422,187
2024-03-11,2024,3,Monday,1800,1493,506,447,184
2024-03-12,2024,3,Tuesday,1800,1643,387,286,110
2024-03-13,2024,3,Wednesday,1800,1613,269,388,190
2024-03-14,2024,3,Thursday,1800,1018,492,127,243
2024-03-15,2024,3,Friday,1800,1453,486,568,288
2024-03-16,2024,3,Saturday,1800,1481,368,377,226
2024-03-17,2024,3,Sunday,1800,1593,261,418,212
2024-03-18,2024,3,Monday,1800,1396,548,225,179
2024-03-19,2024,3,Tuesday,1800,1278,213,276,106
2024-03-20,2024,3,Wednesday,1800,1364,363,136,115
2024-03-21,2024,3,Thursday,1800,1330,444,198,115
2024-03-22,2024,3,Friday,1800,1640,534,302,267
2024-03-23,2024,3,Saturday,1800,1343,207,320,111
2024-03-24,2024,3,Sunday,1800,1454,353,346,134
2024-03-25,2024,3,Monday,1800,1600,235,179,120
2024-03-26,2024,3,Tuesday,1800,1724,247,393,277
2024-03-27,2024,3,Wednesday,1800,1654,284,432,270
2024-03-28,2024,3,Thursday,1800,1064,227,225,116
2024-03-29,2024,3,Friday,1800,1075,395,535,131
2024-03-30,2024,3,Saturday,1800,1710,407,532,140
2024-03-31,2024,3,Sunday,1800,1142,403,353,233
2024-04-01,2024,4,Monday,1800,1604,437,115,126
2024-04-02,2024,4,Tuesday,1800,1472,247,127,247
2024-04-03,2024,4,Wednesday,1800,1416,246,272,252
2024-04-04,2024,4,Thursday,1800,1304,154,145,165
2024-04-05,2024,4,Friday,1800,1735,33,495,236
2024-04-06,2024,4,Saturday,1800,1496,498,413,191
2024-04-07,2024,4,Sunday,1800,1290,128,364,280
2024-04-08,2024,4,Monday,1800,1101,159,184,160
2024-04-09,2024,4,Tuesday,1800,1266,88,381,265
2024-04-10,2024,4,Wednesday,1800,1621,92,331,102
2024-04-11,2024,4,Thursday,1800,1776,326,184,297
2024-04-12,2024,4,Friday,1800,1002,240,249,202
2024-04-13,2024,4,Saturday,1800,1084,322,301,154
2024-04-14,2024,4,Sunday,1800,1793,467,306,100
2024-04-15,2024,4,Monday,1800,1327,403,214,200
2024-04-16,2024,4,Tuesday,1800,1449,116,163,297
2024-04-17,2024,4,Wednesday,1800,1453,93,442,144
2024-04-18,2024,4,Thursday,1800,1628,162,462,274
2024-04-19,2024,4,Friday,1800,1220,98,526,125
2024-04-20,2024,4,Saturday,1800,1153,112,385,220
2024-04-21,2024,4,Sunday,1800,1664,358,263,241
2024-04-22,2024,4,Monday,1800,1011,90,245,281
2024-04-23,2024,4,Tuesday,1800,1132,345,442,298
2024-04-24,2024,4,Wednesday,1800,1303,205,324,145
2024-04-25,2024,4,Thursday,1800,1292,16,412,221
2024-04-26,2024,4,Friday,1800,1299,273,254,130
2024-04-27,2024,4,Saturday,1800,1739,172,575,158
2024-04-28,2024,4,Sunday,1800,1782,115,515,128
2024-04-29,2024,4,Monday,1800,1042,348,187,205
2024-04-30,2024,4,Tuesday,1800,1342,467,470,116
2024-05-01,2024,5,Wednesday,1800,1325,180,402,241
2024-05-02,2024,5,Thursday,1800,1497,90,267,263
2024-05-03,2024,5,Friday,1800,1363,81,413,285
2024-05-04,2024,5,Saturday,1800,1426,323,375,123
2024-05-05,2024,5,Sunday,1800,1020,448,269,208
2024-05-06,2024,5,Monday,1800,1406,113,439,290
2024-05-07,2024,5,Tuesday,1800,1618,256,446,190
2024-05-08,2024,5,Wednesday,1800,1335,57,233,124
2024-05-09,2024,5,Thursday,1800,1116,153,446,286
2024-05-10,2024,5,Friday,1800,1123,364,379,131
2024-05-11,2024,5,Saturday,1800,1398,403,436,215
2024-05-12,2024,5,Sunday,1800,1792,115,319,181
2024-05-13,2024,5,Monday,1800,1714,342,412,209
2024-05-14,2024,5,Tuesday,1800,1050,265,386,245
2024-05-15,2024,5,Wednesday,1800,1782,314,120,136
2024-05-16,2024,5,Thursday,1800,1323,202,189,125
2024-05-17,2024,5,Friday,1800,1788,40,515,236
2024-05-18,2024,5,Saturday,1800,1140,104,360,163
2024-05-19,2024,5,Sunday,1800,1469,388,542,171
2024-05-20,2024,5,Monday,1800,1786,377,176,247
2024-05-21,2024,5,Tuesday,1800,1333,192,276,281
2024-05-22,2024,5,Wednesday,1800,1372,400,442,205
2024-05-23,2024,5,Thursday,1800,1563,277,247,185
2024-05-24,2024,5,Friday,1800,1493,353,273,257
2024-05-25,2024,5,Saturday,1800,1538,236,433,152
2024-05-26,2024,5,Sunday,1800,1668,424,333,191
2024-05-27,2024,5,Monday,1800,1750,220,191,198
2024-05-28,2024,5,Tuesday,1800,1155,67,127,290
2024-05-29,2024,5,Wednesday,1800,1290,196,124,110
2024-05-30,2024,5,Thursday,1800,1647,255,157,130
2024-05-31,2024,5,Friday,1800,1143,138,538,276
2024-06-01,2024,6,Saturday,1800,1105,0,326,199
2024-06-02,2024,6,Sunday,1800,1419,49,484,186
2024-06-03,2024,6,Monday,1800,1669,109,348,246
2024-06-04,2024,6,Tuesday,1800,1657,138,137,239
2024-06-05,2024,6,Wednesday,1800,1001,73,489,114
2024-06-06,2024,6,Thursday,1800,1588,186,174,258
2024-06-07,2024,6,Friday,1800,1643,61,345,270
2024-06-08,2024,6,Saturday,1800,1089,80,563,200
2024-06-09,2024,6,Sunday,1800,1344,163,346,264
2024-06-10,2024,6,Monday,1800,1349,55,358,128
2024-06-11,2024,6,Tuesday,1800,1458,110,472,213
2024-06-12,2024,6,Wednesday,1800,1262,20,454,206
2024-06-13,2024,6,Thursday,1800,1350,140,324,253
2024-06-14,2024,6,Friday,1800,1107,8,329,207
2024-06-15,2024,6,Saturday,1800,1585,138,193,229
2024-06-16,2024,6,Sunday,1800,1038,69,377,183
2024-06-17,2024,6,Monday,1800,1158,128,340,114
2024-06-18,2024,6,Tuesday,1800,1582,117,471,231
2024-06-19,2024,6,Wednesday,1800,1311,197,480,149
2024-06-20,2024,6,Thursday,1800,1240,55,443,265
2024-06-21,2024,6,Friday,1800,1444,30,411,122
2024-06-22,2024,6,Saturday,1800,1297,36,220,158
2024-06-23,2024,6,Sunday,1800,1035,174,429,189
2024-06-24,2024,6,Monday,1800,1083,90,100,214
2024-06-25,2024,6,Tuesday,1800,1451,113,252,174
2024-06-26,2024,6,Wednesday,1800,1774,127,225,255
2024-06-27,2024,6,Thursday,1800,1384,174,444,293
2024-06-28,2024,6,Friday,1800,1171,121,642,222
2024-06-29,2024,6,Saturday,1800,1375,68,427,235
2024-06-30,2024,6,Sunday,1800,1684,185,399,256
2024-07-01,2024,7,Monday,1800,1361,35,310,238
2024-07-02,2024,7,Tuesday,1800,1558,31,124,117
2024-07-03,2024,7,Wednesday,1800,1140,63,115,282
2024-07-04,2024,7,Thursday,1800,1117,198,281,149
2024-07-05,2024,7,Friday,1800,1276,169,480,241
2024-07-06,2024,7,Saturday,1800,1725,47,320,217
2024-07-07,2024,7,Sunday,1800,1219,80,197,236
2024-07-08,2024,7,Monday,1800,1025,157,435,238
2024-07-09,2024,7,Tuesday,1800,1520,148,335,290
2024-07-10,2024,7,Wednesday,1800,1782,59,459,207
2024-07-11,2024,7,Thursday,1800,1009,140,133,166
2024-07-12,2024,7,Friday,1800,1377,0,542,280
2024-07-13,2024,7,Saturday,1800,1632,64,602,266
2024-07-14,2024,7,Sunday,1800,1636,32,234,177
2024-07-15,2024,7,Monday,1800,1681,37,233,283
2024-07-16,2024,7,Tuesday,1800,1583,24,120,255
2024-07-17,2024,7,Wednesday,1800,1151,153,221,174
2024-07-18,2024,7,Thursday,1800,1719,58,169,138
2024-07-19,2024,7,Friday,1800,1048,160,577,124
2024-07-20,2024,7,Saturday,1800,1153,100,588,120
2024-07-21,2024,7,Sunday,1800,1292,126,250,237
2024-07-22,2024,7,Monday,1800,1579,40,138,270
2024-07-23,2024,7,Tuesday,1800,1049,157,386,114
2024-07-24,2024,7,Wednesday,1800,1663,56,109,147
2024-07-25,2024,7,Thursday,1800,1530,176,129,185
2024-07-26,2024,7,Friday,1800,1611,47,461,248
